VisitNumber,refund,purchase,TripType,Weekday
184203,0,5,22,6
184205,0,3,25,6
184207,0,38,44,6
184208,0,4,6,6
184210,0,2,9,6
184215,0,5,39,6
184220,0,13,39,6
184222,0,3,9,6
184223,0,35,40,6
184225,0,4,5,6
184227,1,11,7,6
184228,0,6,35,6
184231,0,7,39,6
184235,1,1,999,6
184237,0,1,22,6
184239,0,1,7,6
184241,0,6,36,6
184243,0,4,5,6
184248,0,10,42,6
184249,0,11,7,6
184250,0,5,24,6
184257,0,1,9,6
184265,0,31,40,6
184266,1,5,38,6
184267,0,5,23,6
184272,1,31,40,6
184276,0,2,9,6
184279,0,18,39,6
184280,0,17,36,6
184282,0,10,25,6
184283,0,7,35,6
184284,0,11,41,6
184285,0,1,8,6
184286,0,3,8,6
184287,0,4,9,6
184288,0,1,6,6
184289,0,1,9,6
184290,0,27,40,6
184291,0,18,37,6
184292,1,1,999,6
184295,0,1,8,6
184297,0,1,9,6
184298,0,2,8,6
184299,0,8,36,6
184300,0,6,37,6
184301,0,3,5,6
184302,0,4,34,6
184308,1,1,999,6
184309,0,2,8,6
184310,0,1,31,6
184311,0,13,39,6
184312,0,5,21,6
184314,0,11,15,6
184317,0,19,38,6
184320,0,2,36,6
184322,0,1,8,6
184324,0,2,999,6
184327,0,2,8,6
184328,0,8,999,6
184329,0,10,38,6
184332,0,4,36,6
184333,0,4,7,6
184336,0,10,33,6
184338,0,13,7,6
184342,0,2,8,6
184343,0,1,8,6
184344,0,1,5,6
184347,0,12,40,6
184351,0,2,9,6
184352,0,11,39,6
184353,0,10,38,6
184354,2,2,999,6
184356,0,3,7,6
184358,0,3,8,6
184360,0,3,8,6
184362,0,14,37,6
184364,0,4,39,6
184365,1,4,24,6
184366,1,7,7,6
184368,1,2,6,6
184369,0,5,35,6
184370,0,7,32,6
184372,0,6,36,6
184374,0,11,7,6
184376,0,9,39,6
184378,0,2,7,6
184379,0,2,8,6
184380,0,2,9,6
184384,0,13,32,6
184389,0,13,39,6
184391,0,6,41,6
184396,0,3,28,6
184399,0,15,33,6
184400,0,4,6,6
184401,0,9,7,6
184403,0,2,9,6
184405,0,11,38,6
184408,0,3,999,6
184415,0,3,9,6
184417,0,1,8,6
184421,0,3,999,6
184423,0,20,40,6
184426,0,10,36,6
184427,0,2,8,6
184428,0,40,40,6
184429,0,5,32,6
184430,0,3,8,6
184435,0,3,9,6
184436,0,5,30,6
184440,0,1,7,6
184442,0,7,32,6
184443,0,33,44,6
184447,0,14,40,6
184449,0,1,8,7
184450,0,7,38,7
184453,0,2,7,7
184455,1,25,40,7
184456,0,18,39,7
184459,0,8,39,7
184461,0,19,39,7
184462,0,25,40,7
184464,0,12,25,7
184465,0,10,24,7
184466,0,13,39,7
184467,0,3,8,7
184471,0,5,6,7
184474,0,6,37,7
184475,0,2,8,7
184477,0,1,8,7
184479,0,1,8,7
184481,0,2,8,7
184483,0,3,28,7
184484,0,2,8,7
184485,0,20,40,7
184488,1,17,37,7
184490,0,7,38,7
184491,0,22,37,7
184492,0,1,8,7
184494,0,3,8,7
184499,0,4,35,7
184501,0,10,7,7
184508,0,7,33,7
184511,0,1,8,7
184512,0,15,39,7
184513,0,11,24,7
184514,0,4,7,7
184515,1,1,999,7
184516,1,12,39,7
184520,0,3,9,7
184522,0,5,32,7
184524,0,4,42,7
184527,0,11,39,7
184528,1,0,999,7
184530,0,1,9,7
184532,1,0,999,7
184533,1,0,999,7
184534,0,13,40,7
184537,0,1,999,7
184542,0,12,32,7
184544,0,1,9,7
184545,0,3,25,7
184547,1,1,999,7
184549,0,8,39,7
184550,0,4,999,7
184551,0,3,9,7
184552,1,3,8,7
184555,0,2,15,7
184556,0,1,8,7
184558,1,0,999,7
184563,0,1,9,7
184565,0,4,18,7
184566,0,1,8,7
184568,0,16,39,7
184569,1,1,999,7
184572,0,2,8,7
184573,0,8,35,7
184575,0,6,38,7
184577,0,13,39,7
184578,0,1,999,7
184580,1,1,999,7
184582,0,3,8,7
184584,1,0,999,7
184589,4,4,999,7
184590,0,6,25,7
184591,1,0,999,7
184592,1,0,999,7
184596,0,2,9,7
184598,0,19,39,7
184599,0,1,31,7
184600,0,1,6,7
184603,0,11,39,7
184605,0,13,34,7
184606,0,1,9,7
184607,0,13,39,7
184608,0,34,40,7
184611,0,2,32,7
184613,0,1,20,7
184614,0,3,18,7
184616,0,13,39,7
184617,0,7,7,7
184618,0,1,8,7
184619,0,1,8,7
184620,0,2,9,7
184621,0,14,20,7
184622,0,1,8,7
184626,0,1,8,7
184629,0,2,8,7
184631,0,9,39,7
184632,0,2,7,7
184633,0,5,34,7
184636,0,1,8,7
184637,0,2,8,7
184638,0,7,42,7
184639,0,1,8,7
184640,2,2,999,7
184641,0,9,35,7
184642,0,6,39,7
184644,2,1,999,7
184645,0,13,39,7
184646,0,3,8,7
184647,0,2,3,7
184648,0,7,38,7
184656,0,5,39,7
184657,2,0,999,7
184659,1,14,7,7
184664,1,0,999,7
184666,0,14,37,7
184669,0,2,8,7
184671,0,2,999,7
184672,0,17,36,7
184674,0,11,39,7
184676,0,4,30,7
184679,0,18,39,7
184681,0,75,40,7
184686,0,3,9,7
184688,0,3,9,7
184689,0,1,9,7
184691,0,1,8,7
184692,0,40,40,7
184696,0,14,5,7
184698,0,9,39,7
184703,0,1,9,7
184704,0,8,32,7
184705,1,5,34,7
184706,1,15,39,7
184713,4,0,999,7
184714,0,29,40,7
184715,0,14,25,7
184718,0,5,7,7
184722,1,0,999,7
184723,0,3,12,7
184725,0,7,39,7
184727,0,8,12,7
184729,1,1,999,7
184732,0,2,8,7
184733,0,2,9,7
184734,0,3,8,7
184737,0,2,3,7
184739,0,10,39,7
184742,0,1,8,7
184743,0,5,35,7
184745,0,1,9,7
184746,0,16,39,7
184749,0,2,29,7
184750,0,1,8,7
184752,1,0,999,7
184754,0,2,18,7
184755,1,73,40,7
184760,0,11,25,7
184761,0,6,33,7
184762,0,6,35,7
184764,4,1,999,7
184768,0,5,42,7
184770,0,28,38,7
184771,0,10,38,7
184772,0,12,38,7
184777,0,5,28,7
184780,0,36,40,7
184781,0,6,42,7
184783,0,15,40,7
184784,0,1,8,7
184785,0,22,40,7
184786,1,1,999,7
184787,0,1,5,7
184790,0,1,8,7
184792,0,7,35,7
184793,0,25,40,7
184794,0,1,8,7
184795,0,24,38,7
184797,0,19,27,7
184798,0,10,39,7
184799,0,1,9,7
184800,1,5,25,7
184804,0,9,39,7
184807,1,0,999,7
184809,0,9,28,7
184810,0,11,39,7
184812,0,2,3,7
184813,0,3,3,7
184814,0,6,7,7
184816,2,9,39,7
184817,0,1,999,7
184818,0,1,9,7
184820,0,2,9,7
184821,4,2,999,7
184833,0,14,7,7
184834,0,1,9,7
184835,1,3,9,7
184836,0,1,8,7
184837,1,13,39,7
184838,0,22,40,7
184839,0,2,5,7
184842,0,1,9,7
184844,0,10,38,7
184846,0,2,3,7
184847,0,2,25,7
184851,0,1,8,7
184852,0,6,5,7
184854,0,2,9,7
184856,0,6,39,7
184857,0,1,5,7
184858,0,2,9,7
184861,0,3,25,7
184863,0,13,39,7
184866,0,5,33,7
184867,0,20,37,7
184868,0,1,8,7
184869,0,1,8,7
184870,0,3,5,7
184872,0,5,8,7
184875,0,34,40,7
184876,1,15,36,7
184879,1,7,25,7
184880,0,3,31,7
184881,0,10,42,7
184882,0,74,40,7
184885,0,12,39,7
184886,1,2,8,7
184888,0,1,9,7
184889,2,2,999,7
184891,0,62,38,7
184894,0,3,32,7
184895,0,29,40,7
184896,0,24,40,7
184897,0,13,37,7
184898,0,5,7,7
184903,0,14,39,7
184904,0,6,5,7
184905,1,36,40,7
184907,0,2,8,7
184908,0,22,40,7
184909,0,2,22,7
184910,0,4,36,7
184911,0,4,25,7
184912,0,1,7,7
184913,0,2,8,7
184914,0,6,999,7
184916,1,19,37,7
184917,0,9,37,7
184919,0,5,25,7
184923,3,1,999,7
184924,1,9,39,7
184925,0,3,999,7
184926,0,4,36,7
184928,1,0,999,7
184929,0,1,8,7
184931,0,2,9,7
184932,0,16,39,7
184933,0,5,24,7
184934,0,1,9,7
184937,0,7,38,7
184938,0,2,999,7
184940,0,5,25,7
184942,0,3,8,7
184943,0,1,9,7
184944,0,7,36,7
184948,0,24,40,7
184950,0,2,999,7
184951,0,7,39,7
184953,0,6,39,7
184954,0,1,9,7
184956,0,2,25,7
184957,0,3,8,7
184958,0,22,42,7
184959,0,1,5,7
184961,0,4,35,7
184964,0,1,22,7
184967,0,3,9,7
184971,0,7,7,7
184973,0,1,9,7
184975,0,5,33,7
184977,1,0,999,7
184978,0,5,39,7
184979,0,3,9,7
184981,0,2,32,7
184982,0,7,4,7
184983,0,20,40,7
184985,0,5,7,7
184987,0,2,8,7
184990,0,1,5,7
184996,0,5,15,7
184997,0,2,8,7
184999,2,2,999,7
185002,0,17,39,7
185003,0,2,7,7
185004,0,20,40,7
185005,0,16,36,7
185006,0,1,7,7
185007,0,8,39,7
185008,0,30,40,7
185009,1,4,7,7
185012,0,5,18,7
185013,1,0,999,7
185015,0,5,39,7
185016,0,2,9,7
185018,0,3,9,7
185022,0,3,8,7
185024,0,28,40,7
185027,0,7,7,7
185028,0,17,39,7
185031,0,1,24,7
185037,0,8,39,7
185038,0,2,5,7
185039,0,28,40,7
185044,0,5,37,7
185047,0,9,24,7
185048,0,22,40,7
185050,1,6,24,7
185051,0,2,3,7
185053,0,11,24,7
185062,0,2,3,7
185067,4,6,999,7
185068,0,1,8,7
185069,0,2,3,7
185071,0,8,42,7
185074,0,2,3,7
185075,0,1,9,7
185079,0,2,7,7
185080,0,1,9,7
185081,0,20,40,7
185082,0,4,38,7
185083,0,4,36,7
185086,0,1,5,7
185088,0,1,9,7
185090,0,2,8,7
185091,1,5,32,7
185092,0,3,9,7
185095,0,39,37,7
185096,4,0,999,7
185098,0,1,9,7
185101,0,4,22,7
185103,0,7,25,7
185105,0,20,38,7
185107,0,17,44,7
185110,0,7,7,7
185111,0,1,8,7
185113,0,4,7,7
185114,0,3,9,7
185115,0,7,38,7
185116,0,1,9,7
185117,0,39,40,7
185119,1,44,40,7
185125,0,7,999,7
185129,0,23,40,7
185130,0,1,8,7
185131,1,9,7,7
185132,0,2,15,7
185134,0,18,37,7
185135,0,9,28,7
185136,0,16,39,7
185139,0,3,31,7
185140,0,1,7,7
185144,0,5,28,7
185146,0,2,9,7
185151,0,2,8,7
185153,1,0,999,7
185154,0,26,40,7
185155,0,1,8,7
185156,0,26,41,7
185157,0,7,42,7
185158,0,1,8,7
185164,0,36,37,7
185165,0,1,27,7
185167,0,15,28,7
185172,2,55,40,7
185173,0,1,9,7
185174,0,3,8,7
185176,0,1,8,7
185177,0,2,8,7
185181,4,0,999,7
185182,0,19,42,7
185183,0,34,40,7
185185,0,2,7,7
185186,0,6,24,7
185188,0,2,9,7
185189,0,2,3,7
185190,0,9,37,7
185191,0,18,39,7
185192,3,0,999,7
185193,0,12,7,7
185194,0,11,38,7
185196,16,0,999,7
185197,0,2,3,7
185200,0,1,8,7
185204,1,7,7,7
185205,0,3,7,7
185206,0,6,30,7
185210,0,33,37,7
185211,2,0,999,7
185216,0,2,8,7
185217,0,6,36,7
185218,0,1,8,7
185220,0,8,18,7
185224,0,5,36,7
185225,0,2,3,7
185226,0,3,5,7
185228,0,6,25,7
185229,0,3,8,7
185230,0,4,999,7
185232,0,13,39,7
185233,1,1,999,7
185234,0,34,40,7
185237,0,5,39,7
185238,0,3,9,7
185240,0,1,5,7
185244,0,18,39,7
185246,0,4,32,7
185247,0,2,8,7
185248,1,16,39,7
185251,0,1,8,7
185252,0,2,7,7
185253,0,5,43,7
185254,0,2,3,7
185257,0,1,5,7
185259,0,8,39,7
185260,0,2,3,7
185261,0,3,8,7
185262,1,0,999,7
185265,0,34,40,7
185266,0,5,37,7
185268,0,2,8,7
185269,0,11,39,7
185270,0,2,3,7
185271,1,1,999,7
185275,0,1,3,7
185277,0,1,5,7
185278,0,22,44,7
185283,1,0,999,7
185284,0,3,8,7
185286,0,8,4,7
185287,0,6,39,7
185288,0,17,39,7
185289,0,6,28,7
185290,0,1,9,7
185294,0,1,5,7
185295,0,26,40,7
185301,0,8,39,7
185302,0,7,24,7
185307,0,13,38,7
185309,0,9,27,7
185311,0,8,39,7
185313,0,21,40,7
185314,0,5,37,7
185317,0,8,36,7
185320,0,90,40,7
185321,0,3,8,7
185324,0,1,7,7
185327,0,19,39,7
185328,0,10,39,7
185330,0,4,12,7
185331,0,27,40,7
185332,0,1,8,7
185333,0,2,999,7
185334,0,3,3,7
185336,1,0,999,7
185337,1,1,999,7
185344,0,16,37,7
185348,1,21,40,7
185351,0,1,9,7
185353,1,0,999,7
185354,0,4,20,7
185358,0,10,36,7
185361,0,18,39,7
185364,0,16,41,7
185365,0,3,7,7
185366,0,11,37,7
185367,0,20,40,7
185370,0,1,9,7
185371,0,4,26,7
185372,0,15,36,7
185377,0,2,3,7
185378,0,5,7,7
185379,0,8,43,7
185380,0,6,34,7
185383,0,5,33,7
185389,0,1,999,7
185390,0,5,25,7
185396,0,2,999,7
185397,0,2,8,7
185398,0,4,12,7
185399,0,11,37,7
185401,0,3,8,7
185406,2,2,999,7
185409,0,22,40,7
185411,0,3,34,7
185414,0,2,8,7
185416,1,24,44,7
185420,2,0,999,7
185421,1,0,999,7
185422,0,4,26,7
185423,0,2,9,7
185425,0,2,8,7
185427,1,10,36,7
185428,0,2,5,7
185429,0,2,3,7
185431,0,30,40,7
185432,0,8,39,7
185439,0,13,35,7
185441,0,2,3,7
185442,0,2,31,7
185443,0,1,8,7
185444,0,1,8,7
185446,0,9,41,7
185447,0,30,40,7
185448,0,9,42,7
185449,0,5,30,7
185450,0,13,39,7
185455,1,0,999,7
185456,0,18,39,7
185457,0,14,39,7
185459,0,3,30,7
185462,0,1,9,7
185464,0,1,9,7
185465,1,3,9,7
185468,0,8,24,7
185469,0,1,9,7
185470,0,1,9,7
185471,0,28,40,7
185476,2,0,999,7
185478,0,7,38,7
185481,2,0,999,7
185482,0,7,36,7
185488,0,22,40,7
185489,0,4,38,7
185490,1,1,999,7
185491,0,10,39,7
185496,0,21,37,7
185497,0,2,7,7
185499,0,6,20,7
185503,0,8,25,7
185505,0,9,33,7
185506,0,2,28,7
185510,0,20,36,7
185512,0,5,37,7
185514,0,1,3,7
185519,0,39,40,7
185522,0,9,38,7
185524,0,1,8,7
185530,0,19,38,7
185531,0,13,39,7
185532,0,15,21,7
185534,0,8,39,7
185536,0,30,4,7
185537,0,2,20,7
185540,0,19,20,7
185543,0,4,25,7
185545,0,2,999,7
185546,0,9,36,7
185548,0,2,8,7
185549,0,5,5,7
185550,0,3,8,7
185552,0,5,25,7
185554,0,1,8,7
185558,0,3,9,7
185561,0,2,26,7
185564,1,0,999,7
185565,0,14,37,7
185569,0,29,37,7
185570,0,6,38,7
185571,0,1,29,7
185572,0,6,37,7
185573,0,9,42,7
185574,0,1,5,7
185576,0,3,30,7
185577,0,1,8,7
185579,0,3,9,7
185584,0,1,9,7
185585,0,12,33,7
185586,0,1,7,7
185588,1,0,999,7
185589,0,25,40,7
185594,0,35,38,7
185595,0,12,39,7
185597,0,19,37,7
185600,0,2,8,7
185603,0,5,5,7
185608,0,1,9,7
185611,0,3,9,7
185612,0,18,39,7
185613,0,1,9,7
185614,0,2,5,7
185615,0,80,40,7
185616,0,8,36,7
185617,1,1,999,7
185618,0,8,7,7
185621,0,4,29,7
185622,0,2,8,7
185625,0,2,3,7
185626,0,32,40,7
185627,0,1,8,7
185628,0,11,12,7
185632,0,3,8,7
185637,0,11,39,7
185640,0,34,40,7
185644,0,4,36,7
185645,0,21,42,7
185647,0,10,32,7
185648,0,14,38,7
185649,0,23,40,7
185650,0,4,35,7
185651,0,12,25,7
185652,0,2,31,7
185660,0,10,25,7
185664,1,9,36,7
185668,0,5,37,7
185669,0,15,39,7
185670,0,13,39,7
185675,0,5,36,7
185677,0,4,30,7
185678,0,24,40,7
185681,0,3,8,7
185684,0,3,8,7
185686,0,2,9,7
185687,0,16,36,7
185688,0,1,9,7
185692,0,11,36,7
185693,0,1,9,7
185695,2,0,999,7
185696,0,1,3,7
185697,0,2,8,7
185698,0,4,5,7
185700,0,7,35,7
185701,0,33,37,7
185702,0,3,8,7
185703,0,1,8,7
185704,0,2,9,7
185706,1,33,42,7
185707,1,0,999,7
185708,0,9,44,7
185710,0,4,35,7
185711,0,1,3,7
185712,0,2,5,7
185713,0,3,8,7
185718,1,0,999,7
185719,0,8,39,7
185720,0,2,3,7
185725,0,1,7,7
185728,0,37,40,7
185729,0,17,39,7
185730,1,29,25,7
185732,0,3,8,7
185736,1,8,25,7
185738,0,7,24,7
185739,0,21,40,7
185740,0,4,3,7
185743,0,9,20,7
185745,0,5,37,7
185747,0,2,9,7
185749,1,0,999,7
185750,0,7,25,7
185751,0,7,25,7
185752,1,0,999,7
185754,0,4,38,7
185755,0,5,33,7
185756,5,1,999,7
185759,0,6,29,7
185762,0,1,5,7
185764,0,11,37,7
185765,0,4,38,7
185767,0,19,44,7
185769,0,3,5,7
185770,0,10,39,7
185772,0,9,39,7
185773,0,3,8,7
185774,0,14,39,7
185777,0,7,25,7
185778,0,2,8,7
185779,0,2,8,7
185781,0,16,36,7
185782,0,2,8,7
185784,0,14,39,7
185785,0,4,36,7
185786,0,2,9,7
185788,0,13,39,7
185791,0,3,20,7
185792,0,2,7,7
185794,0,2,9,7
185799,0,2,9,7
185800,0,1,8,7
185801,0,3,8,7
185803,0,18,39,7
185805,0,8,4,7
185806,0,15,39,7
185810,0,10,39,7
185817,0,16,999,7
185820,1,8,999,7
185823,0,34,40,7
185824,0,12,39,7
185825,0,1,28,7
185829,0,5,38,7
185830,0,19,40,7
185833,0,13,39,7
185834,1,1,999,7
185838,0,14,43,7
185839,0,1,8,7
185840,0,2,3,7
185841,0,1,9,7
185842,0,2,9,7
185843,0,1,8,7
185844,1,1,999,7
185845,0,2,9,7
185848,0,23,38,7
185850,0,7,35,7
185851,0,2,3,7
185852,0,40,40,7
185854,0,23,42,7
185855,0,3,5,7
185856,0,1,7,7
185859,0,7,35,7
185861,0,1,5,7
185862,1,1,999,7
185864,0,6,35,7
185865,0,26,42,7
185866,0,7,42,7
185872,0,6,6,7
185873,0,13,12,7
185875,0,4,39,7
185877,0,8,36,7
185878,0,7,24,7
185879,0,6,38,7
185880,0,7,25,7
185881,0,10,35,7
185882,2,0,999,7
185885,0,3,9,7
185887,1,1,999,7
185888,0,8,36,7
185890,0,2,8,7
185891,1,1,999,7
185896,0,6,24,7
185900,0,18,7,7
185901,0,33,40,7
185902,0,11,37,7
185903,0,3,9,7
185909,0,13,7,7
185911,0,9,32,7
185915,0,3,19,7
185916,0,3,39,7
185928,0,2,8,7
185930,0,1,22,7
185931,0,22,34,7
185936,0,4,42,7
185938,0,24,40,7
185940,0,4,26,7
185941,0,3,9,7
185949,0,1,38,7
185950,0,16,39,7
185951,0,3,9,7
185952,0,10,7,7
185953,0,5,24,7
185955,0,3,24,7
185956,0,5,43,7
185959,0,1,5,7
185965,0,29,40,7
185966,0,3,6,7
185967,0,4,25,7
185971,0,3,8,7
185975,0,105,40,7
185976,1,0,999,7
185978,0,3,8,7
185979,0,5,24,7
185981,0,5,39,7
185984,0,14,37,7
185987,0,29,40,7
185988,1,0,999,7
185997,1,10,37,7
185999,0,11,37,7
186001,0,5,24,7
186003,1,0,999,7
186004,0,2,5,7
186005,0,14,42,7
186006,0,2,5,7
186007,0,7,6,7
186009,0,2,9,7
186011,0,13,42,7
186019,0,18,39,7
186021,0,19,39,7
186022,0,45,40,7
186024,0,1,8,7
186033,0,8,32,7
186034,0,8,25,7
186036,0,3,9,7
186037,0,5,19,7
186040,0,34,40,7
186042,0,2,3,7
186043,0,8,33,7
186044,0,6,26,7
186045,0,1,8,7
186046,0,2,999,7
186048,2,22,15,7
186049,0,3,9,7
186050,0,1,8,7
186056,0,5,6,7
186057,0,1,8,7
186058,0,24,40,7
186059,0,3,8,7
186060,0,7,35,7
186061,0,37,25,7
186062,0,5,12,7
186064,0,3,5,7
186066,0,13,44,7
186067,0,8,25,7
186068,2,0,999,7
186069,0,1,999,7
186070,0,1,9,7
186071,0,7,36,7
186077,1,2,9,7
186080,0,9,36,7
186083,0,1,9,7
186084,0,1,22,7
186085,0,8,39,7
186096,0,7,39,7
186097,0,11,39,7
186099,0,26,40,7
186103,0,2,9,7
186105,0,3,5,7
186107,0,1,8,7
186113,0,5,39,7
186116,0,3,8,7
186119,1,11,29,7
186121,0,10,28,7
186124,0,1,8,7
186126,0,4,36,7
186135,0,9,6,7
186136,0,5,39,7
186137,0,21,40,7
186139,0,3,8,7
186141,0,2,8,7
186142,0,2,999,7
186144,0,2,3,7
186146,0,15,12,7
186148,0,1,6,7
186149,0,2,8,7
186150,0,10,39,7
186153,0,11,39,7
186154,0,21,41,7
186157,0,6,30,7
186159,0,3,8,7
186160,0,1,9,7
186161,0,35,40,7
186162,0,14,26,7
186163,0,15,7,7
186166,0,1,8,7
186167,0,7,7,7
186168,0,11,37,7
186169,0,7,25,7
186170,0,7,39,7
186174,0,1,8,7
186175,0,1,8,7
186176,0,1,32,7
186178,4,0,999,7
186179,0,5,25,7
186181,0,9,39,7
186182,0,11,36,7
186183,0,11,36,7
186184,0,1,32,7
186185,0,19,39,7
186188,0,24,40,7
186189,0,12,37,7
186191,0,4,5,7
186193,0,1,8,7
186195,0,2,3,7
186197,0,15,37,7
186201,0,3,34,7
186203,0,8,39,7
186209,0,10,42,7
186210,0,6,31,7
186211,1,18,39,7
186216,0,5,7,7
186217,1,13,999,7
186218,0,11,37,7
186219,1,0,999,7
186222,0,5,42,7
186224,0,3,9,7
186225,1,2,9,7
186228,0,11,39,7
186230,0,2,7,7
186231,0,12,36,7
186233,0,1,31,7
186235,0,3,8,7
186236,1,1,999,7
186238,0,1,9,7
186240,0,2,9,7
186242,0,7,36,7
186244,0,5,12,7
186246,0,3,7,7
186249,0,6,35,7
186253,3,3,999,7
186254,1,7,25,7
186257,0,1,9,7
186258,1,0,999,7
186259,0,10,39,7
186260,2,19,37,7
186262,0,1,5,7
186263,0,23,40,7
186264,0,3,42,7
186269,0,1,31,7
186270,0,6,32,7
186271,1,1,999,7
186273,0,2,5,7
186274,0,44,40,7
186275,0,4,24,7
186278,0,5,22,7
186279,0,5,32,7
186281,0,1,5,7
186282,0,28,44,7
186284,0,11,7,7
186285,0,15,32,7
186286,0,1,9,7
186287,0,2,8,7
186289,0,2,9,7
186291,1,2,8,7
186294,0,2,31,7
186295,0,1,9,7
186296,0,23,40,7
186298,0,2,9,7
186299,0,2,8,7
186303,0,1,7,7
186305,0,4,34,7
186306,0,1,8,7
186309,0,3,8,7
186310,0,23,40,7
186313,0,9,42,7
186316,0,2,5,7
186319,0,2,5,7
186320,0,15,38,7
186323,0,13,39,7
186324,0,4,37,7
186327,0,2,3,7
186329,0,10,39,7
186331,0,3,19,7
186333,0,4,24,7
186334,0,4,24,7
186335,0,19,39,7
186337,0,4,15,7
186343,0,4,39,7
186344,0,6,33,7
186345,0,3,8,7
186346,0,29,40,7
186347,0,17,39,7
186349,0,3,5,7
186351,0,27,40,7
186353,0,3,8,7
186354,0,6,7,7
186356,0,16,42,7
186359,0,5,28,7
186361,0,2,5,7
186363,0,2,3,7
186364,0,15,39,7
186368,0,3,9,7
186371,1,8,20,7
186373,0,8,27,7
186375,0,12,39,7
186376,8,0,999,7
186377,0,15,44,7
186378,0,14,39,7
186380,0,9,39,7
186381,0,4,39,7
186382,0,23,40,7
186385,0,3,7,7
186386,0,32,40,7
186388,0,5,38,7
186391,0,18,39,7
186392,0,4,33,7
186393,0,3,3,7
186395,0,27,40,7
186397,0,7,27,7
186402,1,26,25,7
186403,0,8,35,7
186405,0,4,25,7
186406,0,10,33,7
186407,0,1,8,7
186409,1,37,40,7
186410,0,2,9,7
186411,0,17,39,7
186412,0,4,36,7
186415,0,3,8,7
186416,0,3,9,7
186417,0,5,39,7
186419,0,18,7,7
186422,2,0,999,7
186424,0,6,999,7
186426,0,6,39,7
186427,0,1,999,7
186428,0,12,7,7
186431,0,8,39,7
186438,0,1,9,7
186441,1,1,999,7
186442,0,54,40,7
186444,0,4,39,7
186445,0,13,39,7
186447,0,13,37,7
186449,0,9,32,7
186451,1,0,999,7
186453,0,2,3,7
186454,1,2,8,7
186457,0,1,9,7
186462,0,7,25,7
186464,0,1,8,7
186465,0,4,25,7
186466,0,1,8,7
186467,0,11,39,7
186468,0,17,44,7
186471,1,1,999,7
186472,0,4,39,7
186473,0,3,999,7
186474,0,39,40,7
186475,0,4,39,7
186480,1,56,40,7
186482,0,19,39,7
186483,0,1,9,7
186485,0,1,7,7
186486,0,24,40,7
186487,0,3,6,7
186488,0,13,42,7
186490,1,0,999,7
186492,0,10,33,7
186495,0,53,36,7
186496,0,1,8,7
186499,0,14,7,7
186501,0,11,7,7
186504,0,3,8,7
186505,0,11,39,7
186508,1,4,7,7
186509,0,1,8,7
186511,0,7,33,7
186520,0,4,18,7
186522,2,1,999,7
186528,0,2,22,7
186529,0,1,7,7
186532,0,6,36,7
186533,0,11,39,7
186534,0,35,40,7
186536,0,3,9,7
186538,0,23,40,7
186540,0,12,39,7
186542,0,11,39,7
186543,0,4,35,7
186545,2,64,40,7
186547,0,1,8,7
186549,0,3,9,7
186551,2,0,999,7
186552,0,18,39,7
186555,0,10,7,7
186557,0,6,35,7
186558,0,22,37,7
186559,0,3,9,7
186560,0,1,19,7
186561,0,31,37,7
186563,0,57,40,7
186565,0,22,40,7
186571,0,1,9,7
186573,0,24,37,7
186576,0,13,39,7
186578,1,0,999,7
186579,3,0,999,7
186580,0,6,24,7
186584,0,1,8,7
186585,0,2,3,7
186586,0,14,30,7
186593,0,15,32,7
186594,0,61,38,7
186596,0,5,20,7
186601,0,1,8,7
186602,0,14,35,7
186603,1,24,42,7
186607,0,9,36,7
186611,0,7,39,7
186612,1,0,999,7
186613,3,0,999,7
186614,0,1,999,7
186615,0,2,31,7
186618,0,19,33,7
186619,0,4,39,7
186620,0,5,7,7
186622,0,1,8,7
186624,0,4,38,7
186628,0,13,39,7
186629,1,0,999,7
186631,0,4,25,7
186633,0,41,40,7
186636,0,18,38,7
186638,0,48,40,7
186642,0,2,8,7
186644,0,1,9,7
186645,0,2,8,7
186647,0,9,7,7
186649,0,8,33,7
186652,0,4,38,7
186653,1,1,999,7
186657,0,7,24,7
186658,1,15,7,7
186659,2,0,999,7
186660,0,7,25,7
186664,0,1,999,7
186665,0,2,3,7
186666,0,4,6,7
186667,0,1,9,7
186668,0,1,6,7
186669,0,31,40,7
186672,0,1,9,7
186674,0,36,38,7
186677,0,18,39,7
186678,0,12,39,7
186679,0,9,39,7
186681,0,2,999,7
186682,0,15,39,7
186683,0,16,25,7
186685,0,14,38,7
186687,0,5,32,7
186688,0,7,25,7
186689,0,2,20,7
186690,0,43,40,7
186692,0,2,31,7
186693,0,7,35,7
186694,0,1,6,7
186695,0,4,32,7
186699,0,6,24,7
186700,0,1,7,7
186701,0,5,25,7
186704,0,13,42,7
186705,0,2,8,7
186706,0,4,32,7
186707,0,34,40,7
186709,0,12,7,7
186713,0,2,3,7
186716,0,4,25,7
186717,0,11,39,7
186720,0,2,999,7
186721,2,2,999,7
186722,0,13,35,7
186724,0,1,9,7
186729,0,31,40,7
186730,0,4,5,7
186733,0,2,23,7
186735,0,21,40,7
186736,0,2,6,7
186738,0,12,7,7
186744,0,27,40,7
186745,0,7,39,7
186751,0,2,9,7
186752,0,42,38,7
186753,0,3,8,7
186754,3,3,999,7
186755,0,9,29,7
186759,0,8,39,7
186763,3,3,999,7
186767,0,2,8,7
186770,0,2,24,7
186772,0,1,5,7
186773,0,1,9,7
